16,0,346,25,424,car, 
17,1239,16,1380,103,car, 
18,305,672,612,799,car, 
19,36,495,310,649,motorcycle, 
20,0,675,188,799,car, 
21,23,498,297,656,car, 
22,0,472,23,543,car, 
23,1070,145,1258,270,car, 
0,808,479,1039,635,car, 
1,467,451,747,635,car, 
2,1104,367,1329,507,car, 
3,930,315,1127,437,car, 
4,126,359,369,490,car, 
5,693,278,891,403,car, 
6,417,269,624,399,car, 
7,1263,191,1381,304,car, 
8,1074,141,1264,268,car, 
9,684,85,851,182,car, 
10,689,188,873,298,car, 
11,1060,72,1227,166,car, 
12,432,161,637,272,car, 
13,117,244,351,371,car, 
14,901,129,1047,227,car, 
15,884,34,1033,120,car, 
16,0,343,27,425,car, 
17,1239,15,1380,103,car, 
18,313,668,620,799,car, 
19,36,495,310,649,motorcycle, 
20,0,670,201,799,car, 
21,50,491,321,645,car, 
22,0,462,30,554,car, 
23,1076,140,1266,266,car, 
0,814,476,1043,630,car, 
1,476,448,756,630,car, 
2,1107,366,1332,507,car, 
3,934,313,1133,435,car, 
4,127,359,370,490,car, 
5,700,276,898,399,car, 
6,417,269,623,399,car, 
7,1265,190,1381,302,car, 
8,1080,140,1268,266,car, 
9,684,85,851,182,car, 
10,688,189,873,299,car, 
11,1060,72,1227,166,car, 
12,434,160,638,271,car, 
13,117,244,351,372,car, 
14,900,129,1047,227,car, 
15,884,34,1033,120,car, 
16,0,344,27,425,car, 
17,1239,14,1380,103,car, 
18,335,666,626,798,car, 
19,63,487,332,640,motorcycle, 
20,0,664,215,799,car, 
21,50,491,321,645,car, 
22,0,458,34,555,car, 
23,1076,140,1266,266,car, 
0,820,474,1048,629,car, 
1,485,444,763,627,car, 
2,1109,364,1334,504,car, 
3,940,311,1138,432,car, 
4,127,359,370,490,car, 
5,710,273,904,396,car, 
6,417,269,623,399,car, 
7,1268,189,1381,301,car, 
8,1080,140,1268,266,car, 
9,684,85,851,182,car, 
10,688,189,873,300,car, 
11,1060,71,1226,166,car, 
12,435,160,639,271,car, 
13,117,244,351,372,car, 
14,901,129,1047,227,car, 
15,884,34,1033,120,car, 
16,0,343,29,426,car, 
17,1239,14,1381,103,car, 
18,332,663,634,798,car, 
19,63,487,332,640,motorcycle, 
20,0,660,228,799,car, 
21,76,483,344,634,car, 
22,0,458,34,555,car, 
23,1085,140,1272,265,car, 
0,825,472,1054,626,car, 
1,495,440,772,623,car, 
2,1112,363,1338,501,car, 
3,946,309,1143,428,car, 
4,127,359,370,490,car, 
5,718,271,911,393,car, 
6,417,269,624,399,car, 
7,1269,188,1381,300,car, 
8,1087,138,1278,264,car, 
9,683,85,851,182,car, 
10,688,189,873,300,car, 
11,1060,71,1226,165,car, 
12,435,160,640,270,car, 
13,117,244,352,372,car, 
14,900,129,1047,227,car, 
15,884,33,1033,120,car, 
16,0,343,29,426,car, 
17,1239,14,1381,103,car, 
18,345,661,641,797,car, 
19,91,477,356,629,motorcycle, 
20,0,655,244,798,car, 
21,76,483,344,634,car, 
22,0,343,29,426,car, 
23,1085,140,1272,265,car, 
0,829,471,1059,624,car, 
1,504,438,781,618,car, 
2,1114,362,1339,500,car, 
3,953,307,1148,427,car, 
4,127,359,370,490,car, 
5,724,268,919,391,car, 
6,417,269,624,400,car, 
7,1270,187,1381,300,car, 
8,1087,138,1278,264,car, 
9,684,85,850,182,car, 
10,688,189,873,300,car, 
11,1060,71,1226,165,car, 
12,436,160,640,270,car, 
13,118,244,352,372,car, 
14,901,129,1048,227,car, 
15,884,33,1032,120,car, 
16,0,342,30,427,car, 
17,1238,14,1381,103,car, 
18,346,656,646,797,car, 
19,91,477,356,629,motorcycle, 
20,1,650,256,795,car, 
21,103,474,368,624,car, 
22,67,8,234,56,car, 
23,1090,137,1281,262,car, 
0,834,469,1063,621,car, 
1,514,435,790,614,car, 
2,1116,362,1342,498,car, 
3,958,304,1154,424,car, 
4,128,359,370,490,car, 
5,731,266,924,387,car, 
6,417,269,624,400,car, 
7,1272,186,1381,299,car, 
8,1092,136,1282,261,car, 
9,684,85,850,182,car, 
10,688,189,873,301,car, 
11,1060,71,1226,165,car, 
12,436,161,640,270,car, 
13,118,244,352,372,car, 
14,900,129,1048,227,car, 
15,884,33,1032,120,car, 
16,0,342,30,427,car, 
17,1239,14,1381,103,car, 
18,357,653,655,797,car, 
19,116,471,379,621,motorcycle, 
20,0,644,267,796,car, 
21,103,474,368,624,car, 
22,8,8,179,70,car, 
23,1090,137,1281,262,car, 
0,838,468,1068,619,car, 
1,522,432,796,612,car, 
2,1118,360,1343,498,car, 
3,963,302,1158,422,car, 
4,128,360,370,492,car, 
5,737,265,932,385,car, 
6,417,269,624,400,car, 
7,1275,184,1381,299,car, 
8,0,447,50,560,car, 
9,683,85,850,183,car, 
10,688,189,873,303,car, 
11,1060,71,1226,166,car, 
12,437,161,641,270,car, 
13,118,244,352,372,car, 
14,900,129,1047,227,car, 
15,884,33,1033,120,car, 
16,0,343,30,429,car, 
17,1239,15,1381,103,car, 
18,365,650,663,797,car, 
19,116,471,379,621,motorcycle, 
20,0,639,282,797,car, 
21,128,465,390,615,car, 
22,0,11,124,75,car, 
23,1095,135,1284,260,car, 
0,843,466,1071,617,car, 
1,533,430,804,609,car, 
2,1119,359,1345,497,car, 
3,968,301,1163,421,car, 
4,128,360,370,493,car, 
5,746,263,937,383,car, 
6,417,270,624,401,car, 
7,1278,183,1381,298,car, 
8,1099,135,1286,259,car, 
9,684,85,850,183,car, 
10,688,189,873,304,car, 
11,1060,71,1227,166,car, 
12,437,161,641,270,car, 
13,117,244,352,374,car, 
14,900,129,1047,228,car, 
15,884,33,1033,120,car, 
16,0,343,30,430,car, 
17,1239,14,1381,103,car, 
18,373,648,672,797,car, 
19,141,464,400,611,motorcycle, 
20,0,636,295,796,car, 
21,128,465,390,615,car, 
22,0,10,65,76,car, 
23,0,447,53,561,car, 
0,848,464,1075,615,car, 
1,541,426,813,604,car, 
2,1122,358,1347,497,car, 
3,974,300,1168,420,car, 
4,129,360,370,493,car, 
5,751,261,944,380,car, 
6,417,270,624,401,car, 
7,1280,183,1381,298,car, 
8,1101,133,1288,258,car, 
9,683,85,850,183,car, 
10,688,189,874,305,car, 
11,1060,71,1227,166,car, 
12,437,161,641,270,car, 
13,117,245,352,375,car, 
14,900,129,1048,228,car, 
15,884,34,1033,120,car, 
16,0,344,30,430,car, 
17,1239,14,1381,103,car, 
18,380,646,677,796,car, 
19,141,464,400,611,motorcycle, 
20,1,631,305,796,car, 
21,154,460,413,607,car, 
22,0,10,65,76,car, 
23,0,446,54,560,car, 
0,852,464,1078,614,car, 
1,551,423,820,601,car, 
2,1125,359,1348,496,car, 
3,978,299,1173,418,car, 
4,129,361,370,493,car, 
5,756,259,950,378,car, 
6,417,270,624,401,car, 
7,1281,183,1381,297,car, 
8,1103,132,1290,258,car, 
9,684,85,850,183,car, 
10,688,190,875,305,car, 
11,1060,72,1227,166,car, 
12,437,161,641,270,car, 
13,117,245,353,375,car, 
14,901,129,1047,228,car, 
15,884,34,1033,120,car, 
16,0,344,30,430,car, 
17,1239,15,1381,103,car, 
18,390,643,684,796,car, 
19,167,456,423,603,motorcycle, 
20,0,627,319,798,car, 
21,154,460,413,607,car, 
22,0,344,31,430,car, 
23,0,446,56,561,car, 
0,856,462,1082,612,car, 
1,559,421,827,598,car, 
2,1126,358,1349,495,car, 
3,982,297,1176,415,car, 
4,129,361,370,494,car, 
5,764,256,954,376,car, 
6,418,271,625,401,car, 
7,1283,182,1381,297,car, 
8,1104,132,1292,257,car, 
9,684,85,850,183,car, 
10,688,190,875,305,car, 
11,1060,72,1227,166,car, 
12,437,161,641,271,car, 
13,118,245,353,375,car, 
14,901,130,1048,228,car, 
15,884,34,1034,120,car, 
16,0,344,31,430,car, 
17,1238,15,1381,103,car, 
18,398,640,693,795,car, 
19,167,456,423,603,motorcycle, 
20,7,622,331,798,car, 
21,175,453,434,597,car, 
22,0,344,31,430,car, 
23,0,446,57,561,car, 
0,859,462,1086,611,car, 
1,568,417,836,595,car, 
2,1128,358,1351,495,car, 
3,987,296,1180,412,car, 
4,129,361,370,495,car, 
5,767,255,960,374,car, 
6,418,271,625,401,car, 
7,1285,182,1381,296,car, 
8,1107,131,1294,256,car, 
9,684,86,850,183,car, 
10,689,190,874,306,car, 
11,1060,73,1227,166,car, 
12,438,162,641,271,car, 
13,118,246,353,376,car, 
14,901,130,1048,227,car, 
15,884,34,1034,120,car, 
16,0,344,31,430,car, 
17,1239,15,1381,103,car, 
18,407,637,699,795,car, 
19,190,449,446,593,motorcycle, 
20,24,618,344,798,car, 
21,175,453,434,597,car, 
22,0,345,31,430,car, 
23,0,445,59,561,car, 
0,862,460,1090,610,car, 
1,576,416,844,591,car, 
2,1130,357,1353,494,car, 
3,991,295,1184,412,car, 
4,129,362,370,495,car, 
5,774,254,966,372,car, 
6,418,272,625,402,car, 
7,1287,181,1381,295,car, 
8,1110,131,1295,256,car, 
9,684,86,850,184,car, 
10,689,190,874,306,car, 
11,1060,73,1227,166,car, 
12,437,162,641,272,car, 
13,118,246,353,377,car, 
14,900,130,1048,228,car, 
15,885,34,1034,120,car, 
16,0,345,31,431,car, 
17,1239,15,1381,103,car, 
18,414,635,706,795,car, 
19,190,449,446,593,motorcycle, 
20,39,613,356,798,car, 
21,202,446,456,590,car, 
22,0,345,31,430,car, 
23,0,445,59,561,car, 
0,865,460,1092,610,car, 
1,585,414,851,588,car, 
2,1131,357,1356,494,car, 
3,994,293,1188,411,car, 
4,129,362,370,495,car, 
5,782,251,971,370,car, 
6,418,272,624,402,car, 
7,1289,181,1381,296,car, 
8,1111,131,1297,255,car, 
9,683,86,850,185,car, 
10,688,190,874,307,car, 
11,1060,73,1227,167,car, 
12,437,162,641,272,car, 
13,118,246,353,377,car, 
14,900,130,1049,228,car, 
15,886,34,1034,120,car, 
16,0,345,31,431,car, 
17,1238,16,1381,103,car, 
18,423,633,713,795,car, 
19,212,444,466,588,motorcycle, 
20,53,609,366,796,car, 
21,202,446,456,590,car, 
22,0,346,31,430,car, 
23,0,445,61,562,car, 
0,870,457,1095,609,car, 
1,592,410,859,584,car, 
2,1132,358,1356,493,car, 
3,998,292,1192,410,car, 
4,128,362,370,496,car, 
5,786,249,974,369,car, 
6,417,272,624,403,car, 
7,1292,181,1381,293,car, 
8,1111,130,1298,255,car, 
9,683,86,850,185,car, 
10,688,190,875,307,car, 
11,1060,73,1226,168,car, 
12,437,163,641,272,car, 
13,118,246,353,378,car, 
14,900,131,1049,227,car, 
15,886,34,1036,121,car, 
16,0,345,30,431,car, 
17,1239,16,1381,103,car, 
18,431,630,721,794,car, 
19,212,444,466,588,motorcycle, 
20,67,604,378,794,car, 
21,226,441,478,584,car, 
22,0,346,31,430,car, 
23,0,446,61,563,car, 
0,872,457,1099,609,car, 
1,602,407,866,582,car, 
2,1134,357,1358,493,car, 
3,1002,292,1195,408,car, 
